,Draw Id,Date,Time,1,2,3,4,5,6
259,6594,10-07-2021,21:50:00,35,13,10,44,28,23
260,6593,08-07-2021,21:50:00,37,4,44,48,38,5
261,6592,06-07-2021,21:50:00,4,15,38,43,26,39
262,6591,03-07-2021,21:50:00,8,9,38,1,17,16
263,6590,01-07-2021,21:50:00,48,46,41,42,47,17
264,6589,29-06-2021,21:50:00,21,2,29,33,45,4
265,6588,26-06-2021,21:50:00,22,13,45,2,47,31
266,6587,24-06-2021,21:50:00,25,45,36,18,37,23
267,6586,22-06-2021,21:50:00,13,17,21,4,28,22
268,6585,19-06-2021,21:50:00,49,43,36,7,40,2
269,6584,17-06-2021,21:50:00,35,18,49,6,23,15
270,6583,15-06-2021,21:50:00,29,49,14,12,17,27
271,6582,12-06-2021,21:50:00,46,10,39,48,23,25
272,6581,10-06-2021,21:50:00,30,21,24,16,47,10
273,6580,08-06-2021,21:50:00,12,1,36,18,44,27
274,6579,05-06-2021,21:50:00,10,8,39,43,1,47
275,6578,03-06-2021,21:50:00,8,49,24,32,37,30
276,6577,01-06-2021,21:50:00,46,9,17,43,41,10
277,6576,29-05-2021,21:50:00,40,37,17,23,29,36
278,6575,27-05-2021,21:50:00,34,27,28,16,14,49
279,6574,25-05-2021,21:50:00,45,49,32,38,35,48
280,6573,22-05-2021,21:50:00,41,48,5,26,49,29
281,6572,20-05-2021,21:50:00,25,36,31,28,21,16
282,6571,18-05-2021,21:50:00,15,24,45,12,6,42
283,6570,15-05-2021,21:50:00,25,39,19,48,11,23
284,6569,13-05-2021,21:50:00,33,13,7,36,11,21
285,6568,11-05-2021,21:50:00,43,30,22,13,3,28
286,6567,08-05-2021,21:50:00,31,41,6,17,14,43
287,6566,06-05-2021,21:50:00,45,48,43,15,44,40
288,6565,04-05-2021,21:50:00,49,44,14,34,10,17
289,6564,01-05-2021,21:50:00,14,46,32,12,22,13
290,6563,29-04-2021,21:50:00,19,46,9,21,4,23
291,6562,27-04-2021,21:50:00,20,7,32,41,30,24
292,6561,24-04-2021,21:50:00,22,44,28,42,21,39
293,6560,22-04-2021,21:50:00,35,25,27,45,23,5
294,6559,20-04-2021,21:50:00,10,28,35,44,39,25
295,6558,17-04-2021,21:50:00,39,6,4,42,46,11
296,6557,15-04-2021,21:50:00,29,26,11,16,30,35
297,6556,13-04-2021,21:50:00,37,14,9,6,10,26
298,6555,10-04-2021,21:50:00,8,13,22,25,16,15
299,6554,08-04-2021,21:50:00,15,44,17,3,13,16
300,6553,06-04-2021,21:50:00,16,24,43,38,28,10
301,6552,03-04-2021,21:50:00,10,29,28,1,46,30
302,6551,01-04-2021,21:50:00,7,22,11,44,5,33
303,6550,30-03-2021,21:50:00,8,14,31,22,44,24
304,6549,27-03-2021,21:50:00,25,47,5,6,41,19
305,6548,25-03-2021,21:50:00,20,27,33,22,5,48
306,6547,23-03-2021,21:50:00,16,25,36,23,8,39
307,6546,20-03-2021,21:50:00,43,7,33,13,36,26
308,6545,18-03-2021,21:50:00,20,25,40,10,45,22
309,6544,16-03-2021,21:50:00,49,18,9,31,14,35
310,6543,13-03-2021,21:50:00,27,18,15,6,21,9
311,6542,11-03-2021,21:50:00,23,34,28,30,17,31
312,6541,09-03-2021,21:50:00,3,17,39,44,41,12
313,6540,06-03-2021,21:50:00,6,32,20,30,43,36
314,6539,04-03-2021,21:50:00,6,14,22,21,2,44
315,6538,02-03-2021,21:50:00,49,13,15,38,40,30
316,6537,27-02-2021,21:50:00,44,48,16,17,49,20
317,6536,25-02-2021,21:50:00,25,16,22,49,2,11
318,6535,23-02-2021,21:50:00,42,35,3,16,4,38
319,6534,20-02-2021,21:50:00,38,46,35,45,41,32
320,6533,18-02-2021,21:50:00,20,18,48,37,22,10
321,6532,16-02-2021,21:50:00,46,42,37,27,29,45
322,6531,13-02-2021,21:50:00,20,13,10,21,32,22
323,6530,11-02-2021,21:50:00,45,44,18,35,10,31
324,6529,09-02-2021,21:50:00,2,11,8,16,34,20
325,6528,06-02-2021,21:50:00,39,47,41,49,34,15
326,6527,04-02-2021,21:50:00,34,2,28,49,15,7
327,6526,02-02-2021,21:50:00,15,40,32,7,29,24
328,6525,30-01-2021,21:50:00,46,35,14,2,18,12
329,6524,28-01-2021,21:50:00,48,15,44,41,32,3
330,6523,26-01-2021,21:50:00,10,20,31,30,13,19
331,6522,23-01-2021,21:50:00,9,10,25,29,46,15
332,6521,21-01-2021,21:50:00,27,30,18,8,23,31
333,6520,19-01-2021,21:50:00,23,16,18,7,21,11
334,6519,16-01-2021,21:50:00,49,43,12,26,4,19
335,6518,14-01-2021,21:50:00,14,24,13,32,3,45
336,6517,12-01-2021,21:50:00,7,9,34,45,25,5
337,6516,09-01-2021,21:50:00,46,35,7,20,15,36
338,6515,07-01-2021,21:50:00,4,40,6,49,23,34
339,6514,05-01-2021,21:50:00,19,21,38,20,40,4
340,6513,02-01-2021,21:50:00,27,44,17,35,13,8
341,6512,31-12-2020,21:50:00,37,3,39,36,31,29
342,6511,29-12-2020,21:50:00,4,27,39,29,31,49
343,6510,26-12-2020,21:50:00,11,27,9,5,33,41
344,6509,24-12-2020,21:50:00,32,16,48,30,8,28
345,6508,22-12-2020,21:50:00,8,33,17,13,31,46
346,6507,19-12-2020,21:50:00,3,32,38,16,36,35
347,6506,17-12-2020,21:50:00,3,40,47,12,5,2
348,6505,15-12-2020,21:50:00,35,45,12,1,3,11
349,6504,12-12-2020,21:50:00,5,41,13,12,37,40
350,6503,10-12-2020,21:50:00,24,23,29,9,28,6
351,6502,08-12-2020,21:50:00,34,40,1,3,18,29
352,6501,05-12-2020,21:50:00,12,30,3,17,23,25
353,6500,03-12-2020,21:50:00,1,45,20,44,27,46
354,6499,01-12-2020,21:50:00,29,24,22,27,9,37
355,6498,28-11-2020,21:50:00,12,23,33,3,39,9
356,6497,26-11-2020,21:50:00,23,7,40,35,27,12
357,6496,24-11-2020,21:50:00,5,6,27,37,34,9
358,6495,21-11-2020,21:50:00,35,49,28,32,40,27
359,6494,19-11-2020,21:50:00,38,40,16,39,45,47
360,6493,17-11-2020,21:50:00,26,17,13,4,30,5
361,6492,14-11-2020,21:50:00,40,25,49,11,8,7
362,6491,12-11-2020,21:50:00,35,24,44,46,38,8
363,6490,10-11-2020,21:50:00,5,25,16,31,3,39
364,6489,07-11-2020,21:50:00,4,43,30,10,13,49
365,6488,05-11-2020,21:50:00,47,41,36,3,43,17
366,6487,03-11-2020,21:50:00,26,17,5,25,31,36
367,6486,31-10-2020,21:50:00,10,43,32,15,39,25
368,6485,29-10-2020,21:50:00,21,34,43,44,25,47
369,6484,27-10-2020,21:50:00,30,10,2,40,32,43
370,6483,24-10-2020,21:50:00,7,46,48,12,47,32
371,6482,22-10-2020,21:50:00,49,2,33,48,24,47
372,6481,20-10-2020,21:50:00,15,19,21,17,44,22
373,6480,17-10-2020,21:50:00,29,34,8,12,36,28
374,6479,15-10-2020,21:50:00,25,46,48,39,49,31
375,6478,13-10-2020,21:50:00,38,4,7,17,10,32
376,6477,10-10-2020,21:50:00,14,2,16,22,31,10
377,6476,08-10-2020,21:50:00,38,21,15,46,1,48
378,6475,06-10-2020,21:50:00,20,14,30,17,2,18
379,6474,03-10-2020,21:50:00,27,4,14,45,31,46
380,6473,01-10-2020,21:50:00,25,36,22,24,2,13
381,6472,29-09-2020,21:50:00,45,33,20,31,24,12
382,6471,26-09-2020,21:50:00,12,39,27,31,46,38
383,6470,24-09-2020,21:50:00,25,27,19,18,23,16
